,Combined,Game,PitchTypeAll,Pitchtype_3classes_5player,Pitchtype_3classes_Allplayer,Player,PositionCF,PositionSV
2787,Knuckleball,490732-3687fd04-869e-405a-b96b-40f0860cf181,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2788,Knuckleball,490732-b299c05c-a0cd-4e65-96b0-e7dcf39a07eb,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2789,Knuckleball,490732-1457dbd6-22fa-4d4d-9fad-f887d027f8ab,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2790,Knuckleball,490732-cfbc7c16-8aef-4d66-ae10-43076d426b03,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2791,Knuckleball,490732-46e10688-79d3-4351-b355-1f33431766a1,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2792,Knuckleball,490732-12e2d216-65f8-48fe-9ce8-a3abd35618a7,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Windup
2793,Knuckleball,490732-e8526969-9f90-4597-a92e-cd1ee010ce21,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2794,Knuckleball,490732-150343e0-b48a-4c17-8a81-c072661ebef1,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2795,Knuckleball,490732-22bd8c24-8dce-409f-827c-e36f8d68e708,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2796,Fastball (4-seam),490732-294ea152-54af-464a-922f-975ce475aac3,Fastball (4-seam),Fastball,Fastball,461829.0,Windup,Windup
2797,Fastball (4-seam),490732-b5c7d184-4e3e-45f4-9a09-312bafea128a,Fastball (4-seam),,,461829.0,,
2798,Fastball (4-seam),490732-d863c2cf-4a06-41bd-a2da-74c9cd4daf31,Fastball (4-seam),,,461829.0,,
2799,Fastball (4-seam),490732-318b8900-d3ef-4d34-86db-e78a3ad7cc68,Fastball (4-seam),,,461829.0,,
2800,Changeup,490732-24adecb8-b952-46a7-a660-4581d4412473,Changeup,,,461829.0,,
2801,Curveball,490732-a5175667-62fa-4ed0-ac6e-b4c38d9a34bd,Curveball,,,461829.0,,
2802,Fastball (4-seam),490732-d91949a3-7ffd-4c72-b378-cd7d6cffba67,Fastball (4-seam),,,461829.0,,
2803,Fastball (4-seam),490732-c6b7cf14-4ecf-43b2-8da6-59eabf74d8f0,Fastball (4-seam),Fastball,Fastball,461829.0,Windup,Windup
2804,Changeup,490732-a80b0790-3873-4c87-8d72-b9e339140c6a,Changeup,,,461829.0,,
2805,Fastball (4-seam),490732-8b744570-dddc-4035-ae91-61da10370609,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,
2806,Changeup,490732-7da43358-d8d2-417a-b036-54e9f8289c31,Changeup,Fastball,Changeup,461829.0,Stretch,
2807,Knuckleball,490732-db13dc48-dfd5-4a5b-bd44-cf007effd608,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2808,Knuckleball,490732-1cdb7ed4-fae2-41d1-9666-bb2ddac27d00,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
2809,Knuckleball,490732-40064bfe-5854-4cd5-b418-3d9c14b68942,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2810,Knuckleball,490732-065ee50d-5e1e-4155-af1c-b054fcc5bde6,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2811,Knuckleball,490732-613b4bda-ce32-4c44-88fb-43b77c149e0f,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2812,Fastball (4-seam),490732-0ae4a4d7-3654-496b-a391-49b24290323f,Knuckleball,Fastball,Fastball,285079.0,Stretch,Stretch
2813,Knuckleball,490732-9fe969e5-212c-4186-934e-c78f965acc56,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2814,Knuckleball,490732-8f0134e7-9561-40ed-b560-e298f7238099,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2815,Knuckleball,490732-dcec9915-8500-4902-b2f2-4901eceb471f,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2816,Curveball,490732-d19402ed-4362-4132-843f-3546949b79b8,Curveball,,,461829.0,,
2817,Fastball (4-seam),490732-f43812b7-37d0-4e40-b48e-6ed54d361224,Fastball (4-seam),,,461829.0,,
2818,Curveball,490732-3e44f6f6-a63b-4dba-8069-67063dc94900,Curveball,,,461829.0,,
2819,Fastball (2-seam),490732-8aec800c-f7fa-43ed-8d78-882113271075,Fastball (2-seam),,,461829.0,,
2820,Curveball,490732-0f46ecba-e338-431f-baf5-d249cd7ed395,Curveball,,,461829.0,,
2821,Curveball,490732-de2913a6-83eb-42d1-ad3f-f3ac4b657dd2,Curveball,,,461829.0,,
2822,Changeup,490732-3553fadd-218e-420c-80a1-a65d3d41ae3d,Changeup,,,461829.0,,
2823,Fastball (2-seam),490732-59cee306-4ccf-4130-bdd3-6e0a5d8f51bf,Fastball (2-seam),,,461829.0,,
2824,Curveball,490732-6704744f-9e67-4697-9b08-00e9a971eef5,Curveball,,,461829.0,,
2825,Knuckleball,490732-78b62c3e-6b27-460f-a10a-a28ec10fb4b3,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2826,Knuckleball,490732-821d9a42-a7bd-4722-8289-944e54e22610,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2827,Knuckleball,490732-00ffac46-1db4-479c-b60e-aee535a5e6b5,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2828,Fastball (4-seam),490732-3d38ead5-93ad-4a68-85ed-32e9599c6029,Fastball (4-seam),Fastball,Fastball,285079.0,Windup,
2829,Fastball (4-seam),490732-62a64d05-ba7d-4a0f-b301-c61751b02737,Fastball (4-seam),Fastball,Fastball,285079.0,Windup,Windup
2830,Knuckleball,490732-538dd032-7c02-47c9-be56-d7a307acd36c,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
2831,Knuckleball,490732-453b2065-4702-4ccb-a795-7465b95b5a3d,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2832,Knuckleball,490732-0da98a25-a310-4953-9fc4-64d54c7cfad3,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2833,Knuckleball,490732-a33f58ff-6d33-4e89-9270-ddbc6fca1d7a,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2834,Knuckleball,490732-bd5f6bc6-0620-49f4-92c1-9b7c4084ca5e,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,
2835,Knuckleball,490732-e5c591c1-c4b4-4478-87b2-a586614d47e8,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Stretch,Stretch
2836,Fastball (2-seam),490732-9815f537-e481-4010-b9e0-c860768e0aa4,Fastball (2-seam),,,461829.0,,
2837,Fastball (4-seam),490732-18be57fc-4873-4be8-889a-f28d269f61c0,Fastball (4-seam),,,461829.0,,
2838,Fastball (4-seam),490732-a5836a53-90cc-4066-aa13-7fb411714ab6,Fastball (4-seam),,,461829.0,,
2839,Fastball (2-seam),490732-b5cfccf5-2914-4239-abe9-e803d8d900a9,Fastball (2-seam),,,461829.0,,
2840,Fastball (2-seam),490732-d9389c41-64ed-4b99-912a-be6bef33259f,Fastball (2-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2841,Fastball (4-seam),490732-d67cba51-1702-40b6-8ad8-3f7a2bd9bb44,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2842,Fastball (4-seam),490732-220c23eb-ec2e-4dc2-90d7-74cb8abe383c,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,
2843,Changeup,490732-a5da1c89-773e-4d8b-9f16-57145525cd7b,Changeup,Breaking Ball,Changeup,461829.0,Stretch,
2844,Changeup,490732-1577cc73-6307-404e-a161-2a2e0cc76b66,Changeup,Fastball,Changeup,461829.0,Stretch,Stretch
2845,Curveball,490732-09cfe329-62f5-4761-a244-fd54aa820e9f,Curveball,Breaking Ball,Breaking Ball,461829.0,Stretch,
2846,Fastball (4-seam),490732-61d5e6d4-0d00-4f40-a95b-8bd4c203d699,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2847,Changeup,490732-92e938a0-6d47-41e9-98e8-8448bca92ce5,Changeup,Fastball,Changeup,461829.0,Stretch,Stretch
2848,Fastball (4-seam),490732-5d1bdd9f-a9ec-479e-aad8-49aab34e9589,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2849,Fastball (4-seam),490732-2a98f1ed-f016-4d8f-ad1b-61b1bb037dfe,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2850,Curveball,490732-d008dedf-2097-4b59-8d5d-d29cec06afde,Curveball,Fastball,Breaking Ball,461829.0,Stretch,Stretch
2851,Fastball (2-seam),490732-640dcfc3-a609-43a3-9f86-194a07613e93,Fastball (2-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2852,Knuckleball,490732-14cf4f59-13eb-4386-b3b5-91b1cb7e5633,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,Windup
2853,Knuckleball,490732-c1004ab5-3a2a-4b68-9bea-1e0f2585477a,Knuckleball,Breaking Ball,Breaking Ball,285079.0,Windup,
2854,Fastball (Cut),490732-bbee4246-7197-4cb5-a4fe-dd8c20f180ee,Fastball (Cut),Fastball,Fastball,435400.0,Windup,
2855,Fastball (Cut),490732-d38c41d8-dd30-4f1b-9bf7-8149206f7ce5,Fastball (Cut),Breaking Ball,Fastball,435400.0,Stretch,
2856,Fastball (4-seam),490732-0af35a60-fba1-47a2-8826-d63059c89b6f,Fastball (4-seam),Fastball,Fastball,435400.0,Windup,Windup
2857,Curveball,490732-8840a1f4-8bd2-4efc-afbc-0baf6338e4cc,Curveball,,,461829.0,,
2858,Curveball,490732-63c4e558-f123-4d3b-98d7-f1aa86e01a1f,Curveball,,,461829.0,,
2859,Fastball (4-seam),490732-90a954a0-2e32-4fa3-b003-bcba6ffb8252,Fastball (4-seam),,,461829.0,,
2860,Fastball (2-seam),490732-b330c4ce-2534-42e0-9e95-5e882c14e5a3,Fastball (2-seam),,,461829.0,,
2861,Fastball (2-seam),490732-e4ed28df-18a7-4438-942d-eabaaffc082a,Fastball (2-seam),,,461829.0,,
2862,Fastball (4-seam),490732-fbf4ae3f-1951-4241-842f-14767e5c09cd,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,Stretch
2863,Curveball,490732-a02ce1fc-679d-4472-b8f6-c616e32be18d,Changeup,Breaking Ball,Breaking Ball,461829.0,Stretch,
2864,Fastball (4-seam),490732-bcb77bd3-d755-4b99-b4a9-6d405298c31f,Fastball (4-seam),Fastball,Fastball,461829.0,Stretch,
2865,Sinker,490732-d64275e3-cfbb-441f-b308-d31367971403,Sinker,Fastball,Fastball,594840.0,Stretch,Stretch
2866,Sinker,490732-6b706ce5-5882-40da-badd-be6101700c8e,Sinker,Changeup,Fastball,594840.0,Stretch,Stretch
2867,Sinker,490732-157ab7c1-70b4-47c5-9664-82efe4364ae6,Sinker,Fastball,Fastball,594840.0,Stretch,Stretch
2868,Fastball (4-seam),490732-6542e5c3-6d69-4101-b83f-55aa61d76559,Changeup,Fastball,Fastball,542432.0,Stretch,Stretch
2869,Changeup,490732-fbfa721e-fe93-4429-8869-983ce03d2700,Changeup,Fastball,Changeup,542432.0,Stretch,Stretch
2870,Fastball (4-seam),490732-623c5256-54a8-451d-82e3-1a154252f230,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
2871,Fastball (4-seam),490732-7ab530eb-5577-4dca-a4a8-ea87e673a991,Slider,Breaking Ball,Fastball,518875.0,Stretch,Stretch
2872,Slider,490732-42c090e2-d1b7-495a-8e78-2d9ced178945,Slider,Breaking Ball,Breaking Ball,518875.0,Stretch,Stretch
2873,Slider,490732-fd0f05da-22b5-4f4c-a2ae-d152f21a5dce,Slider,Breaking Ball,Breaking Ball,518875.0,Stretch,Stretch
2874,Slider,490732-8196f589-fa99-4f8f-b60a-f4de2e8760af,Fastball (4-seam),Breaking Ball,Breaking Ball,518875.0,Stretch,Stretch
2875,Slider,490732-5d6de924-abbd-41ec-9315-a778a3a528b8,Slider,Fastball,Breaking Ball,518875.0,Stretch,
2876,Fastball (4-seam),490732-0d50f7ba-f351-43f6-ae51-d8506b71782c,Fastball (4-seam),Breaking Ball,Fastball,518875.0,Stretch,Stretch
2877,Slider,490732-98cdae30-27c9-4328-848b-3530947d5292,Slider,Fastball,Breaking Ball,518875.0,Stretch,Stretch
2878,Fastball (4-seam),490732-b92deb29-8f9a-4c0f-9078-68059d93fdec,Fastball (4-seam),Fastball,Fastball,518875.0,Stretch,Stretch
2879,Slider,490732-d0157958-36c5-4983-a069-f32e5f7b45ba,Slider,Fastball,Breaking Ball,518875.0,Stretch,Stretch
2880,Fastball (4-seam),490732-249ba9d7-7d24-418d-8053-81d26fc8adea,Fastball (4-seam),Breaking Ball,Fastball,518875.0,Stretch,Stretch
2881,Slider,490732-823d8c71-530f-49b1-b775-2a8854e5be0c,Slider,Breaking Ball,Breaking Ball,518875.0,Stretch,
2882,Fastball (4-seam),490732-0381c1e7-a6e4-4792-9692-74c46ac66316,Slider,Fastball,Fastball,518875.0,Stretch,Stretch
2883,Slider,490732-df43a16a-03d1-4d8b-a838-c9298a5a4f9f,Slider,Fastball,Breaking Ball,518875.0,Stretch,Stretch
2884,Fastball (4-seam),490732-b2322a7d-463e-41ab-b172-46b808405f06,Fastball (4-seam),Fastball,Fastball,518875.0,Stretch,Stretch
2885,Fastball (2-seam),490732-71789e22-d800-4635-bb19-b55b0e7c51d1,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
2886,Slider,490732-3b24443f-276c-4ade-8e2b-776ba0e0edbb,Slider,Fastball,Breaking Ball,527055.0,Stretch,Stretch
2887,Fastball (2-seam),490732-2033584a-650e-42a7-9d66-a15eac975744,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
2888,Fastball (2-seam),490732-07b5029d-77db-4646-a3d5-d3754f99cffd,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
2889,Slider,490732-9933eed2-9923-4864-a952-3a8030affd8e,Slider,Fastball,Breaking Ball,527055.0,Stretch,Stretch
2890,Fastball (4-seam),490732-68a2d52c-c697-4936-8305-53bc21722d62,Slider,Fastball,Fastball,527055.0,Stretch,Stretch
2891,Fastball (4-seam),490732-920c0c50-f2fb-4739-9b87-b915648c0845,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2892,Fastball (4-seam),490732-d0f08982-4421-4476-af97-d45a04af681c,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2893,Fastball (4-seam),490732-28c8c4e1-e839-4506-a213-8425f53f2f05,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2894,Fastball (4-seam),490732-d2b430e2-ab3a-4332-a24d-edd04cf75c59,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2895,Sinker,490732-6c6cdd31-d57b-477c-95cc-1af6a89d08c9,Sinker,Fastball,Fastball,544836.0,Stretch,Stretch
2896,Fastball (4-seam),490732-322046a4-a156-4ead-b916-436b0ea2597c,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2897,Fastball (Cut),490732-b14472f9-0688-4633-b0ce-c21994bc989e,Fastball (Cut),Fastball,Fastball,544836.0,Stretch,Stretch
2898,Fastball (4-seam),490732-6d8c598f-b1c1-41c1-a0c6-706e1901e55b,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2899,Sinker,490732-d47b670f-97da-470b-a1aa-668758988246,Sinker,Fastball,Fastball,544836.0,Stretch,Stretch
2900,Fastball (4-seam),490732-24aec84b-409a-4744-a196-71ca6d3d6fe5,Fastball (4-seam),Fastball,Fastball,544836.0,Stretch,Stretch
2901,Fastball (Cut),490732-b17537c6-efda-4acb-bb30-4f45a32db144,Fastball (Cut),Fastball,Fastball,544836.0,Stretch,
2902,Fastball (Cut),490732-5725cebf-4b70-4b27-b795-843e288e793d,Fastball (Cut),Fastball,Fastball,544836.0,Stretch,Stretch
2903,Curveball,490732-f61e741d-f1f4-4567-95a2-c4a7b87fe6d1,Curveball,Fastball,Breaking Ball,462382.0,Windup,Windup
2904,Fastball (4-seam),490732-7077d73a-41e5-4a7b-b4d8-e8c26c3cf700,Fastball (4-seam),Breaking Ball,Fastball,462382.0,Windup,Stretch
2905,Fastball (2-seam),490732-319ca971-dc05-461e-9df4-0cb645ad562c,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,
2906,Fastball (2-seam),490732-f55644bd-14d8-4bd7-9063-a6cc453b2341,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,Windup
2907,Fastball (2-seam),490732-7a3f80d1-c197-4693-97a2-753afc0278e4,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,
2908,Fastball (2-seam),490732-31fab8e5-9c81-40b2-a107-5c1e0998ebb6,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,Windup
2909,Curveball,490732-e91a7146-5ceb-4a0d-8174-08b5790c3094,Curveball,Fastball,Breaking Ball,462382.0,Windup,Windup
2910,Fastball (2-seam),490281-1bd3853d-5dcc-4aad-80ce-0ea8384e0eec,Fastball (2-seam),Breaking Ball,Fastball,112526.0,Windup,Windup
2911,Fastball (2-seam),490281-32995fb9-b39b-4a80-a7e1-c5ad9d35637d,Fastball (2-seam),Breaking Ball,Fastball,112526.0,Windup,Windup
2912,Fastball (4-seam),490281-2f55d91a-ada1-4156-a3b1-050f2f7cd7ec,Fastball (4-seam),Changeup,Fastball,112526.0,Windup,
2913,Fastball (4-seam),490281-9c31a767-4be0-4528-b3c4-e88b1b049d1a,Fastball (4-seam),Breaking Ball,Fastball,112526.0,Windup,
2914,Fastball (4-seam),490281-4c98b817-35de-4f9e-b74a-7541d29edc9e,Fastball (4-seam),Fastball,Fastball,112526.0,Windup,
2915,Fastball (2-seam),490281-95546d9c-79fb-4f6f-abef-90723c31e728,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2916,Fastball (4-seam),490281-4a0f5338-2eef-4c69-b834-4657ae70b28b,Fastball (4-seam),Fastball,Fastball,112526.0,Windup,
2917,Fastball (2-seam),490281-a15a476b-36e3-4939-b1a1-d3e3d26e0371,Fastball (2-seam),Breaking Ball,Fastball,112526.0,Windup,
2918,Sinker,490281-471648e7-7b1f-497f-8523-0c0ec6b9dc93,Sinker,Changeup,Fastball,502239.0,Windup,Windup
2919,Sinker,490281-717fe9d4-989e-49e6-b366-baaafe09a409,Sinker,Breaking Ball,Fastball,502239.0,Windup,
2920,Sinker,490281-ae54e79b-c590-486e-bbd3-ce44b90d01a7,Sinker,Breaking Ball,Fastball,502239.0,Windup,
2921,Fastball (Cut),490281-798d36d9-a62c-4998-9c12-3cc8aa40b599,Fastball (Cut),Breaking Ball,Fastball,502239.0,Windup,Windup
2922,Fastball (Split-finger),490281-a636f435-e1c4-40e7-945f-39644a9a03db,Knuckle curve,Breaking Ball,Fastball,502239.0,Windup,
2923,Fastball (4-seam),490281-edcc8266-11cd-4c35-af1e-4fe66715e2a1,Fastball (4-seam),,,112526.0,,
2924,Fastball (4-seam),490281-8813efb9-7d68-4ff1-9379-6f3792d14bcc,Fastball (4-seam),Fastball,Fastball,112526.0,Windup,Windup
2925,Fastball (4-seam),490281-0757aaaf-88a9-4581-b127-3a7a5b9dc37a,Fastball (4-seam),Changeup,Fastball,112526.0,Windup,Windup
2926,Fastball (2-seam),490281-94c66cca-4ab9-4494-a7e4-8df75efd2317,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2927,Fastball (2-seam),490281-23713600-0e44-4678-9950-f5999ff48e92,Fastball (2-seam),Changeup,Fastball,112526.0,Windup,Windup
2928,Fastball (2-seam),490281-957cb4e5-615d-4548-bb86-8ab3d41ed92c,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2929,Fastball (2-seam),490281-8b5e6d34-6af8-4bf0-ad90-753c230d969f,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2930,Fastball (2-seam),490281-73caba65-99a0-4553-a111-42fe3755f14d,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,
2931,Fastball (4-seam),490281-88858c3b-66a8-4c8f-98bb-6dd70810360d,Fastball (4-seam),Changeup,Fastball,112526.0,Windup,Windup
2932,Fastball (4-seam),490281-84e97d0a-cb64-4b58-a619-cae0559367d9,Fastball (4-seam),Fastball,Fastball,112526.0,Windup,Windup
2933,Changeup,490281-3bc52c69-c447-41cc-821c-f923d0456d19,Changeup,Fastball,Changeup,112526.0,Windup,Windup
2934,Sinker,490281-55762b50-9d38-4214-9c19-6f084f5e30d3,Sinker,Changeup,Fastball,502239.0,Windup,Windup
2935,Changeup,490281-66312cb1-989c-4147-a8af-953bc5c20cc8,Changeup,Changeup,Changeup,502239.0,Windup,Windup
2936,Knuckle curve,490281-b02a2076-49cb-4b9f-af8e-aeaf63f23332,Fastball (Cut),Changeup,Breaking Ball,502239.0,Windup,Windup
2937,Knuckle curve,490281-d9ec6661-329e-47ed-bf26-3aca5d8a8c87,Fastball (Cut),Breaking Ball,Breaking Ball,502239.0,Windup,Windup
2938,Knuckle curve,490281-077627d7-80f7-4e75-be4e-5830f845c92a,Fastball (Cut),Changeup,Breaking Ball,502239.0,Windup,Windup
2939,Knuckle curve,490281-f45d9181-fffa-4fb0-a2a9-f2b317c3ad3b,Knuckle curve,Changeup,Breaking Ball,502239.0,Windup,Windup
2940,Sinker,490281-ba1f1554-a059-4aab-9c0e-36e49ce73f01,Sinker,Changeup,Fastball,502239.0,Windup,Windup
2941,Changeup,490281-3ac536db-59a9-47b1-9a66-7ec2aae3317c,Changeup,Fastball,Changeup,112526.0,Windup,
2942,Fastball (2-seam),490281-582de521-0654-4566-87fb-aca984dcf05a,Fastball (2-seam),Changeup,Fastball,112526.0,Windup,Windup
2943,Knuckle curve,490281-c5b5984a-1cf9-4c07-8ffa-d4430a266ae4,Knuckle curve,Changeup,Breaking Ball,502239.0,Windup,Windup
2944,Fastball (Cut),490281-23b80630-f384-4a40-83c6-1086cd3e1f00,Fastball (Cut),Changeup,Fastball,502239.0,Windup,
2945,Sinker,490281-cf2b8d00-d84e-4925-81bd-c15bc0ae4705,Sinker,Changeup,Fastball,502239.0,Windup,
2946,Knuckle curve,490281-8839ec36-6577-44e3-86ed-5bca178bd5cc,Knuckle curve,Breaking Ball,Breaking Ball,502239.0,Windup,
2947,Sinker,490281-1fc9f4db-78e8-4064-9f34-3dfa31d30c8e,Sinker,Changeup,Fastball,502239.0,Windup,
2948,Fastball (Cut),490281-c9815af2-2ed0-42b5-8483-bfee0f404281,Fastball (Cut),Changeup,Fastball,502239.0,Windup,
2949,Sinker,490281-b8b1bd22-22c4-4ee3-be35-2eb78e8dc897,Sinker,Changeup,Fastball,502239.0,Windup,Windup
2950,Knuckle curve,490281-2a211428-a7ab-4352-a184-eb42bf947762,Sinker,Changeup,Breaking Ball,502239.0,Windup,Windup
2951,Knuckle curve,490281-072c4744-6845-4aa7-a6c5-8b1ee4bdfe01,Sinker,Changeup,Breaking Ball,502239.0,Windup,
2952,Sinker,490281-c4bf558d-6df3-4b29-9663-44483eb7ba27,Sinker,Changeup,Fastball,502239.0,Windup,
2953,Fastball (2-seam),490281-07b67c69-0c89-42be-893d-80cff915e4b8,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2954,Changeup,490281-671a8899-875d-4b2c-a05d-a216468ef7df,Changeup,Fastball,Changeup,112526.0,Windup,
2955,Slider,490281-408b1232-db40-4d6a-9231-0f688096a95e,Slider,Fastball,Breaking Ball,112526.0,Windup,Windup
2956,Fastball (2-seam),490281-d75a2796-ad01-46e2-a581-929f17e01cbb,Fastball (2-seam),Changeup,Fastball,112526.0,Windup,Windup
2957,Fastball (2-seam),490281-916f01f7-f4db-4183-8a82-01bd8aff3d08,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2958,Sinker,490281-b1921d13-45eb-4023-a6f2-4daef672aada,Sinker,Changeup,Fastball,502239.0,Windup,
2959,Sinker,490281-ab6e62f4-91e3-4848-98a4-56af3e7d9247,Sinker,Changeup,Fastball,502239.0,Windup,
2960,Changeup,490281-4be5679e-fa79-459c-a6f0-7a001e2a151d,Changeup,Changeup,Changeup,502239.0,Windup,
2961,Sinker,490281-1657c0c1-8300-4f93-91c5-6b8562b1db16,Sinker,Changeup,Fastball,502239.0,Windup,
2962,Sinker,490281-5c4796b9-6b19-45f0-82c8-d35931ee1f6e,Sinker,Breaking Ball,Fastball,502239.0,Stretch,
2963,Knuckle curve,490281-dc9535b2-a82d-447e-8c67-d30172250c5c,Knuckle curve,Changeup,Breaking Ball,502239.0,Windup,Windup
2964,Fastball (Cut),490281-a61bfd1e-b229-4a8d-bc27-b1fcd9e35b65,Fastball (Cut),Breaking Ball,Fastball,502239.0,Windup,
2965,Changeup,490281-76b0b73f-cad0-4a65-96dd-cd40ba44caba,Changeup,Fastball,Changeup,112526.0,Windup,
2966,Changeup,490281-c9132c5f-2ad8-4ee6-a054-900aeb9b6fee,Fastball (2-seam),Fastball,Changeup,112526.0,Windup,Windup
2967,Changeup,490281-1a30068f-41fa-4119-89f2-04dbaa130956,Changeup,Breaking Ball,Changeup,112526.0,Stretch,Windup
2968,Fastball (2-seam),490281-d9df5bc4-af6b-4788-ac9a-84638d5ac7c5,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2969,Fastball (2-seam),490281-febf017f-f7be-4dc3-a671-bc2ecc55cab1,Fastball (2-seam),Fastball,Fastball,112526.0,Stretch,Stretch
2970,Fastball (2-seam),490281-4a6ec119-a783-41dd-b70e-a2c3bd73d8bd,Fastball (2-seam),Fastball,Fastball,112526.0,Stretch,Stretch
2971,Fastball (2-seam),490281-617de399-d5ed-4560-9c1a-2c389d5a9780,Fastball (2-seam),Fastball,Fastball,112526.0,Windup,Windup
2972,Knuckle curve,490281-5bd2cac4-3036-4903-9080-45d6c423d992,Knuckle curve,Changeup,Breaking Ball,502239.0,Windup,
2973,Fastball (Cut),490281-9d841acd-1d95-4d19-b3ef-bf248ec71afb,Fastball (Cut),Changeup,Fastball,502239.0,Windup,
2974,Sinker,490281-3d181a77-eae8-4a36-8d3a-2f5b35eef061,Sinker,Breaking Ball,Fastball,502239.0,Windup,Windup
2975,Sinker,490281-e413c036-c5b1-4006-8f6b-ccde566b8d3d,Sinker,Breaking Ball,Fastball,502239.0,Stretch,
2976,Knuckle curve,490281-5c5cdcfb-a321-4629-99f1-45f55d49f095,Knuckle curve,Breaking Ball,Breaking Ball,502239.0,Stretch,
2977,Changeup,490281-ea999e3f-26f5-452f-bcf4-4d4492589c5f,Changeup,Breaking Ball,Changeup,502239.0,Stretch,
2978,Sinker,490281-200eb5f8-f940-418b-aa02-ec17d9551908,Sinker,Changeup,Fastball,502239.0,Windup,
2979,Sinker,490281-6978c657-2373-4eaf-abc8-b3ff8b9f9b7d,Sinker,Breaking Ball,Fastball,502239.0,Stretch,
2980,Sinker,490281-e562447e-6159-4a3e-8c13-168026e3eb50,Sinker,Breaking Ball,Fastball,502239.0,Stretch,Stretch
2981,Changeup,490281-274c8107-bf89-4ec3-a88f-1271440f8910,Changeup,Breaking Ball,Changeup,502239.0,Stretch,
2982,Sinker,490281-05fde7bf-fca7-4753-900b-78022f70d704,Sinker,Breaking Ball,Fastball,502239.0,Stretch,Stretch
